ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
271,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 15 to experimenter_hand 25 \n,BBM04,Expt 2 (Passing),Master chef can,Trial 3,Trial 3.xml
272,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 28 to experimenter_hand 30 \n,BBM04,Expt 2 (Passing),Master chef can,Trial 4,Trial 4.xml
273,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 18 to experimenter_hand 7 \n,BBM04,Expt 2 (Passing),Master chef can,Trial 5,Trial 5.xml
274,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 28 to experimenter_hand 27 \n,BBM04,Expt 2 (Passing),Master chef can,Trial 6,Trial 6.xml
275,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 21 to experimenter_hand 16 \n,BBM04,Expt 2 (Passing),Master chef can,Trial 7,Trial 7.xml
276,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 26 to experimenter_hand 3 \n,BBM04,Expt 2 (Passing),Master chef can,Trial 8,Trial 8.xml
277,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 31 to experimenter_hand 13 \n,BBM04,Expt 2 (Passing),Master chef can,Trial 9,Trial 9.xml
278,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 31 to experimenter_hand 20 \n,BBM04,Expt 2 (Passing),Master chef can,Trial 10,Trial 10.xml
279,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 2 to experimenter_hand 8 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 1,Trial 1.xml
280,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 30 to experimenter_hand 25 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 2,Trial 2.xml
281,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 21 to experimenter_hand 31 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 3,Trial 3.xml
282,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 12 to experimenter_hand 11 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 4,Trial 4.xml
283,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 20 to experimenter_hand 10 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 5,Trial 5.xml
284,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 8 to experimenter_hand 3 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 6,Trial 6.xml
285,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 28 to experimenter_hand 27 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 7,Trial 7.xml
286,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 28 to experimenter_hand 24 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 8,Trial 8.xml
287,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 7 to experimenter_hand 31 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 9,Trial 9.xml
288,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 4 to experimenter_hand 3 \n,BBM04,Expt 2 (Passing),Mustard bottle,Trial 10,Trial 10.xml
289,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 9 to experimenter_hand 2 \n,BBM04,Expt 2 (Passing),Power drill,Trial 1,Trial 1.xml
290,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 15 to experimenter_hand 7 \n,BBM04,Expt 2 (Passing),Power drill,Trial 2,Trial 2.xml
291,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 5 to experimenter_hand 1 \n,BBM04,Expt 2 (Passing),Power drill,Trial 3,Trial 3.xml
292,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 23 to experimenter_hand 6 \n,BBM04,Expt 2 (Passing),Power drill,Trial 4,Trial 4.xml
293,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 21 to experimenter_hand 31 \n,BBM04,Expt 2 (Passing),Power drill,Trial 5,Trial 5.xml
294,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 15 to experimenter_hand 4 \n,BBM04,Expt 2 (Passing),Power drill,Trial 6,Trial 6.xml
295,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 7 to experimenter_hand 29 \n,BBM04,Expt 2 (Passing),Power drill,Trial 7,Trial 7.xml
296,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 18 to experimenter_hand 27 \n,BBM04,Expt 2 (Passing),Power drill,Trial 8,Trial 8.xml
297,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 10 to experimenter_hand 7 \n,BBM04,Expt 2 (Passing),Power drill,Trial 9,Trial 9.xml
298,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 23 to experimenter_hand 20 \n,BBM04,Expt 2 (Passing),Power drill,Trial 10,Trial 10.xml
299,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 30 to experimenter_hand 6 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 1,Trial 1.xml
300,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 31 to experimenter_hand 5 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 2,Trial 2.xml
301,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 19 to experimenter_hand 2 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 3,Trial 3.xml
302,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 28 to experimenter_hand 22 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 4,Trial 4.xml
303,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 5 to experimenter_hand 12 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 5,Trial 5.xml
304,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 7 to experimenter_hand 11 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 6,Trial 6.xml
305,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 30 to experimenter_hand 6 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 7,Trial 7.xml
306,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 25 to experimenter_hand 20 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 8,Trial 8.xml
307,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 28 to experimenter_hand 8 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 9,Trial 9.xml
308,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 27 to experimenter_hand 1 \n,BBM04,Expt 2 (Passing),Tomato soup can,Trial 10,Trial 10.xml
309,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 23 to experimenter_hand 25 \n,BBM04,Expt 2 (Passing),Wood block,Trial 1,Trial 1.xml
310,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 5 to experimenter_hand 23 \n,BBM04,Expt 2 (Passing),Wood block,Trial 2,Trial 2.xml
311,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 28 to experimenter_hand 32 \n,BBM04,Expt 2 (Passing),Wood block,Trial 3,Trial 3.xml
312,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 28 to experimenter_hand 21 \n,BBM04,Expt 2 (Passing),Wood block,Trial 4,Trial 4.xml
313,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 14 to experimenter_hand 27 \n,BBM04,Expt 2 (Passing),Wood block,Trial 5,Trial 5.xml
314,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 30 to experimenter_hand 12 \n,BBM04,Expt 2 (Passing),Wood block,Trial 6,Trial 6.xml
315,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 5 to experimenter_hand 1 \n,BBM04,Expt 2 (Passing),Wood block,Trial 7,Trial 7.xml
316,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 17 to experimenter_hand 14 \n,BBM04,Expt 2 (Passing),Wood block,Trial 8,Trial 8.xml
317,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 6 to experimenter_hand 12 \n,BBM04,Expt 2 (Passing),Wood block,Trial 9,Trial 9.xml
318,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 11 to experimenter_hand 24 \n,BBM04,Expt 2 (Passing),Wood block,Trial 10,Trial 10.xml
319,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 16 to experimenter_hand 31 \n,BBM05,Expt 2 (Passing),Banana,Trial 1,Trial 1.xml
320,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 7 to experimenter_hand 16 \n,BBM05,Expt 2 (Passing),Banana,Trial 2,Trial 2.xml
321,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 26 to experimenter_hand 32 \n,BBM05,Expt 2 (Passing),Banana,Trial 3,Trial 3.xml
322,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 27 to experimenter_hand 21 \n,BBM05,Expt 2 (Passing),Banana,Trial 4,Trial 4.xml
323,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 26 to experimenter_hand 2 \n,BBM05,Expt 2 (Passing),Banana,Trial 5,Trial 5.xml
324,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 9 to experimenter_hand 15 \n,BBM05,Expt 2 (Passing),Banana,Trial 6,Trial 6.xml
325,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 13 to experimenter_hand 8 \n,BBM05,Expt 2 (Passing),Banana,Trial 7,Trial 7.xml
326,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 10 to experimenter_hand 27 \n,BBM05,Expt 2 (Passing),Banana,Trial 8,Trial 8.xml
327,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 28 to experimenter_hand 9 \n,BBM05,Expt 2 (Passing),Banana,Trial 9,Trial 9.xml
328,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 1 to experimenter_hand 4 \n,BBM05,Expt 2 (Passing),Banana,Trial 10,Trial 10.xml
329,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 28 to experimenter_hand 13 \n,BBM05,Expt 2 (Passing),Bowl,Trial 1,Trial 1.xml
330,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 29 to experimenter_hand 12 \n,BBM05,Expt 2 (Passing),Bowl,Trial 2,Trial 2.xml
331,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 1 to experimenter_hand 11 \n,BBM05,Expt 2 (Passing),Bowl,Trial 3,Trial 3.xml
332,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 5 to experimenter_hand 31 \n,BBM05,Expt 2 (Passing),Bowl,Trial 4,Trial 4.xml
333,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 12 to experimenter_hand 9 \n,BBM05,Expt 2 (Passing),Bowl,Trial 5,Trial 5.xml
334,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 6 to experimenter_hand 15 \n,BBM05,Expt 2 (Passing),Bowl,Trial 6,Trial 6.xml
335,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 26 to experimenter_hand 18 \n,BBM05,Expt 2 (Passing),Bowl,Trial 7,Trial 7.xml
336,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 30 to experimenter_hand 20 \n,BBM05,Expt 2 (Passing),Bowl,Trial 8,Trial 8.xml
337,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 26 to experimenter_hand 28 \n,BBM05,Expt 2 (Passing),Bowl,Trial 9,Trial 9.xml
338,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 8 to experimenter_hand 32 \n,BBM05,Expt 2 (Passing),Bowl,Trial 10,Trial 10.xml
339,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 9 to experimenter_hand 14 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 1,Trial 1.xml
340,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 14 to experimenter_hand 16 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 2,Trial 2.xml
341,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 5 to experimenter_hand 29 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 3,Trial 3.xml
342,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 15 to experimenter_hand 28 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 4,Trial 4.xml
343,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 12 to experimenter_hand 1 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 5,Trial 5.xml
344,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 9 to experimenter_hand 3 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 6,Trial 6.xml
345,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 20 to experimenter_hand 28 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 7,Trial 7.xml
346,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 6 to experimenter_hand 20 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 8,Trial 8.xml
347,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 8 to experimenter_hand 21 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 9,Trial 9.xml
348,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 16 to experimenter_hand 29 \n,BBM05,Expt 2 (Passing),Extra-large clamp,Trial 10,Trial 10.xml
349,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 16 to experimenter_hand 23 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 1,Trial 1.xml
350,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 1 to experimenter_hand 6 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 2,Trial 2.xml
351,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 28 to experimenter_hand 19 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 3,Trial 3.xml
352,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 23 to experimenter_hand 4 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 4,Trial 4.xml
353,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 14 to experimenter_hand 28 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 5,Trial 5.xml
354,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 19 to experimenter_hand 28 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 6,Trial 6.xml
355,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 26 to experimenter_hand 12 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 7,Trial 7.xml
356,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 31 to experimenter_hand 9 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 8,Trial 8.xml
357,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 13 to experimenter_hand 29 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 9,Trial 9.xml
358,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 20 to experimenter_hand 9 \n,BBM05,Expt 2 (Passing),Master chef can,Trial 10,Trial 10.xml
359,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 30 to experimenter_hand 18 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 1,Trial 1.xml
360,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 25 to experimenter_hand 21 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 2,Trial 2.xml
361,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 18 to experimenter_hand 7 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 3,Trial 3.xml
362,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 8 to experimenter_hand 5 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 4,Trial 4.xml
363,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 1 to experimenter_hand 31 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 5,Trial 5.xml
364,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 28 to experimenter_hand 31 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 6,Trial 6.xml
365,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 23 to experimenter_hand 22 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 7,Trial 7.xml
366,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 1 to experimenter_hand 32 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 8,Trial 8.xml
367,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 16 to experimenter_hand 1 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 9,Trial 9.xml
368,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 31 to experimenter_hand 24 \n,BBM05,Expt 2 (Passing),Mustard bottle,Trial 10,Trial 10.xml
369,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 25 to experimenter_hand 19 \n,BBM05,Expt 2 (Passing),Power drill,Trial 1,Trial 1.xml
370,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 28 to experimenter_hand 31 \n,BBM05,Expt 2 (Passing),Power drill,Trial 2,Trial 2.xml
371,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 14 to experimenter_hand 22 \n,BBM05,Expt 2 (Passing),Power drill,Trial 3,Trial 3.xml
372,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 30 to experimenter_hand 8 \n,BBM05,Expt 2 (Passing),Power drill,Trial 4,Trial 4.xml
373,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 5 to experimenter_hand 6 \n,BBM05,Expt 2 (Passing),Power drill,Trial 5,Trial 5.xml
374,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 26 to experimenter_hand 8 \n,BBM05,Expt 2 (Passing),Power drill,Trial 6,Trial 6.xml
375,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 23 to experimenter_hand 19 \n,BBM05,Expt 2 (Passing),Power drill,Trial 7,Trial 7.xml
376,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 3 to experimenter_hand 10 \n,BBM05,Expt 2 (Passing),Power drill,Trial 8,Trial 8.xml
377,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 14 to experimenter_hand 20 \n,BBM05,Expt 2 (Passing),Power drill,Trial 9,Trial 9.xml
378,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 17 to experimenter_hand 1 \n,BBM05,Expt 2 (Passing),Power drill,Trial 10,Trial 10.xml
379,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 29 to experimenter_hand 13 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 1,Trial 1.xml
380,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 27 to experimenter_hand 17 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 2,Trial 2.xml
381,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 19 to experimenter_hand 22 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 3,Trial 3.xml
382,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 11 to experimenter_hand 8 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 4,Trial 4.xml
383,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 3 to experimenter_hand 6 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 5,Trial 5.xml
384,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 2 to experimenter_hand 24 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 6,Trial 6.xml
385,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 13 to experimenter_hand 11 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 7,Trial 7.xml
386,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 8 to experimenter_hand 23 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 8,Trial 8.xml
387,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 21 to experimenter_hand 11 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 9,Trial 9.xml
388,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 10 to experimenter_hand 18 \n,BBM05,Expt 2 (Passing),Tomato soup can,Trial 10,Trial 10.xml
389,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 20 to experimenter_hand 26 \n,BBM05,Expt 2 (Passing),Wood block,Trial 1,Trial 1.xml
390,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 16 to experimenter_hand 18 \n,BBM05,Expt 2 (Passing),Wood block,Trial 2,Trial 2.xml
391,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 18 to experimenter_hand 12 \n,BBM05,Expt 2 (Passing),Wood block,Trial 3,Trial 3.xml
392,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 6 to experimenter_hand 11 \n,BBM05,Expt 2 (Passing),Wood block,Trial 4,Trial 4.xml
393,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 28 to experimenter_hand 19 \n,BBM05,Expt 2 (Passing),Wood block,Trial 5,Trial 5.xml
394,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 7 to experimenter_hand 12 \n,BBM05,Expt 2 (Passing),Wood block,Trial 6,Trial 6.xml
395,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 11 to experimenter_hand 21 \n,BBM05,Expt 2 (Passing),Wood block,Trial 7,Trial 7.xml
396,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 6 to experimenter_hand 2 \n,BBM05,Expt 2 (Passing),Wood block,Trial 8,Trial 8.xml
